go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0090579	GO:0090579	obsolete dsDNA loop formation	biological_process	obsolete	consider:GO:0140587	releases/2026-07-26	obsolete
GO:0090596	GO:0090596	sensory organ morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0090598	GO:0090598	male anatomical structure morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0090624	GO:0090624	endoribonuclease activity, cleaving miRNA-paired mRNA	molecular_function	current		releases/2026-07-26	mapped
GO:0090625	GO:0090625	siRNA-mediated gene silencing by mRNA destabilization	biological_process	current		releases/2026-07-26	mapped
GO:0090630	GO:0090630	activation of GTPase activity	biological_process	current		releases/2026-07-26	mapped
GO:0090662	GO:0055085	transmembrane transport	biological_process	current		releases/2026-07-26	alternate_id
GO:0090727	GO:0090727	positive regulation of brood size	biological_process	current		releases/2026-07-26	mapped
GO:0090734	GO:0090734	site of DNA damage	cellular_component	current		releases/2026-07-26	mapped
GO:0097017	GO:0097017	renal protein absorption	biological_process	current		releases/2026-07-26	mapped
GO:0097035	GO:0097035	regulation of membrane lipid distribution	biological_process	current		releases/2026-07-26	mapped
GO:0097051	GO:0097051	establishment of protein localization to endoplasmic reticulum membrane	biological_process	current		releases/2026-07-26	mapped
GO:0097060	GO:0097060	synaptic membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0097061	GO:0097061	dendritic spine organization	biological_process	current		releases/2026-07-26	mapped
GO:0097067	GO:0097067	cellular response to thyroid hormone stimulus	biological_process	current		releases/2026-07-26	mapped
GO:0097084	GO:0097084	vascular associated smooth muscle cell development	biological_process	current		releases/2026-07-26	mapped
GO:0097149	GO:0097149	centralspindlin complex	cellular_component	current		releases/2026-07-26	mapped
GO:0097159	GO:0097159	obsolete organic cyclic compound binding	molecular_function	obsolete		releases/2026-07-26	obsolete
GO:0097164	GO:0097164	obsolete ammonium ion metabolic process	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0097190	GO:0097190	apoptotic signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0097191	GO:0097191	extrinsic apoptotic signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0097193	GO:0097193	intrinsic apoptotic signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0097237	GO:0097237	cellular response to toxic substance	biological_process	current		releases/2026-07-26	mapped
GO:0097305	GO:0097305	response to alcohol	biological_process	current		releases/2026-07-26	mapped
GO:0097306	GO:0097306	cellular response to alcohol	biological_process	current		releases/2026-07-26	mapped
GO:0097320	GO:0097320	plasma membrane tubulation	biological_process	current		releases/2026-07-26	mapped
GO:0097327	GO:0097327	response to antineoplastic agent	biological_process	current		releases/2026-07-26	mapped
GO:0097329	GO:0097329	response to antimetabolite	biological_process	current		releases/2026-07-26	mapped
GO:0097332	GO:0097332	response to antipsychotic drug	biological_process	current		releases/2026-07-26	mapped
GO:0097367	GO:0097367	carbohydrate derivative binding	molecular_function	current		releases/2026-07-26	mapped
GO:0097402	GO:0097402	neuroblast migration	biological_process	current		releases/2026-07-26	mapped
GO:0097431	GO:0097431	mitotic spindle pole	cellular_component	current		releases/2026-07-26	mapped
GO:0097435	GO:0097435	supramolecular fiber organization	biological_process	current		releases/2026-07-26	mapped
GO:0097440	GO:0097440	apical dendrite	cellular_component	current		releases/2026-07-26	mapped
GO:0097447	GO:0097447	dendritic tree	cellular_component	current		releases/2026-07-26	mapped
GO:0097458	GO:0097458	obsolete neuron part	cellular_component	obsolete		releases/2026-07-26	obsolete
GO:0097470	GO:0097470	ribbon synapse	cellular_component	current		releases/2026-07-26	mapped
GO:0097479	GO:0097479	synaptic vesicle localization	biological_process	current		releases/2026-07-26	mapped
GO:0097480	GO:0097480	establishment of synaptic vesicle localization	biological_process	current		releases/2026-07-26	mapped
GO:0097485	GO:0097485	neuron projection guidance	biological_process	current		releases/2026-07-26	mapped
GO:0097549	GO:0097549	obsolete chromatin organization involved in negative regulation of transcription	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0097552	GO:0097552	mitochondrial double-strand break repair via homologous recombination	biological_process	current		releases/2026-07-26	mapped
GO:0097574	GO:0097574	lateral part of cell	cellular_component	current		releases/2026-07-26	mapped
GO:0097575	GO:0097575	lateral cell cortex	cellular_component	current		releases/2026-07-26	mapped
GO:0097617	GO:0140666	annealing activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0097659	GO:0097659	obsolete nucleic acid-templated transcription	biological_process	obsolete	consider:GO:0006366	releases/2026-07-26	obsolete
GO:0097677	GO:0097677	STAT family protein binding	molecular_function	current		releases/2026-07-26	mapped
GO:0097678	GO:0097678	SOCS family protein binding	molecular_function	current		releases/2026-07-26	mapped
GO:0097681	GO:0097681	double-strand break repair via alternative nonhomologous end joining	biological_process	current		releases/2026-07-26	mapped
GO:0097696	GO:0097696	cell surface receptor signaling pathway via STAT	biological_process	current		releases/2026-07-26	mapped
GO:0097708	GO:0097708	intracellular vesicle	cellular_component	current		releases/2026-07-26	mapped
GO:0097746	GO:0097746	blood vessel diameter maintenance	biological_process	current		releases/2026-07-26	mapped
GO:0097747	GO:0097747	RNA polymerase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0097756	GO:0097756	obsolete negative regulation of blood vessel diameter	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0098531	GO:0098531	ligand-modulated transcription factor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0098532	GO:0098532	obsolete histone H3-K27 trimethylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0098534	GO:0098534	centriole assembly	biological_process	current		releases/2026-07-26	mapped
GO:0098542	GO:0098542	defense response to other organism	biological_process	current		releases/2026-07-26	mapped
GO:0098554	GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0098556	GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0098562	GO:0098562	cytoplasmic side of membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0098586	GO:0098586	cellular response to virus	biological_process	current		releases/2026-07-26	mapped
GO:0098589	GO:0016020	membrane	cellular_component	current		releases/2026-07-26	alternate_id
GO:0098590	GO:0098590	plasma membrane region	cellular_component	current		releases/2026-07-26	mapped
GO:0098609	GO:0098609	cell-cell adhesion	biological_process	current		releases/2026-07-26	mapped
GO:0098655	GO:0098655	monoatomic cation transmembrane transport	biological_process	current		releases/2026-07-26	mapped
GO:0098657	GO:0098657	import into cell	biological_process	current		releases/2026-07-26	mapped
GO:0098660	GO:0098660	obsolete inorganic ion transmembrane transport	biological_process	obsolete	replaced_by:GO:0055085	releases/2026-07-26	obsolete
GO:0098662	GO:0098662	obsolete inorganic cation transmembrane transport	biological_process	obsolete	replaced_by:GO:0055085	releases/2026-07-26	obsolete
GO:0098687	GO:0098687	chromosomal region	cellular_component	current		releases/2026-07-26	mapped
GO:0098722	GO:0098722	asymmetric stem cell division	biological_process	current		releases/2026-07-26	mapped
GO:0098727	GO:0098727	maintenance of cell number	biological_process	current		releases/2026-07-26	mapped
GO:0098728	GO:0098728	germline stem cell asymmetric division	biological_process	current		releases/2026-07-26	mapped
GO:0098742	GO:0098742	obsolete cell-cell adhesion via plasma-membrane adhesion molecules	biological_process	obsolete	replaced_by:GO:0098609	releases/2026-07-26	obsolete
GO:0098754	GO:0098754	detoxification	biological_process	current		releases/2026-07-26	mapped
GO:0098760	GO:0098760	response to interleukin-7	biological_process	current		releases/2026-07-26	mapped
GO:0098761	GO:0098761	cellular response to interleukin-7	biological_process	current		releases/2026-07-26	mapped
GO:0098771	GO:0098771	inorganic ion homeostasis	biological_process	current		releases/2026-07-26	mapped
GO:0098772	GO:0098772	molecular function regulator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0098773	GO:0098773	skin epidermis development	biological_process	current		releases/2026-07-26	mapped
GO:0098781	GO:0098781	obsolete ncRNA transcription	biological_process	obsolete	replaced_by:GO:0006351	releases/2026-07-26	obsolete
GO:0098793	GO:0098793	presynapse	cellular_component	current		releases/2026-07-26	mapped
GO:0098794	GO:0098794	postsynapse	cellular_component	current		releases/2026-07-26	mapped
GO:0098795	GO:0098795	global gene silencing by mRNA cleavage	biological_process	current		releases/2026-07-26	mapped
GO:0098796	GO:0098796	membrane protein complex	cellular_component	current		releases/2026-07-26	mapped
GO:0098798	GO:0098798	mitochondrial protein-containing complex	cellular_component	current		releases/2026-07-26	mapped
GO:0098800	GO:0098800	inner mitochondrial membrane protein complex	cellular_component	current		releases/2026-07-26	mapped
GO:0098803	GO:0098803	respiratory chain complex	cellular_component	current		releases/2026-07-26	mapped
GO:0098805	GO:0016020	membrane	cellular_component	current		releases/2026-07-26	alternate_id
GO:0098808	GO:0098808	mRNA cap binding	molecular_function	current		releases/2026-07-26	mapped
GO:0098813	GO:0098813	nuclear chromosome segregation	biological_process	current		releases/2026-07-26	mapped
GO:0098840	GO:0098840	protein transport along microtubule	biological_process	current		releases/2026-07-26	mapped
GO:0098852	GO:0098852	lytic vacuole membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0098857	GO:0098857	membrane microdomain	cellular_component	current		releases/2026-07-26	mapped
GO:0098869	GO:0098869	cellular oxidant detoxification	biological_process	current		releases/2026-07-26	mapped
GO:0098877	GO:0098877	neurotransmitter receptor transport to plasma membrane	biological_process	current		releases/2026-07-26	mapped
GO:0098885	GO:0098885	modification of postsynaptic actin cytoskeleton	biological_process	current		releases/2026-07-26	mapped
GO:0098916	GO:0098916	anterograde trans-synaptic signaling	biological_process	current		releases/2026-07-26	mapped
GO:0098928	GO:0098928	presynaptic signal transduction	biological_process	current		releases/2026-07-26	mapped
GO:0098930	GO:0098930	axonal transport	biological_process	current		releases/2026-07-26	mapped
GO:0098935	GO:0098935	dendritic transport	biological_process	current		releases/2026-07-26	mapped
GO:0098937	GO:0098937	anterograde dendritic transport	biological_process	current		releases/2026-07-26	mapped
GO:0098961	GO:0098961	dendritic transport of ribonucleoprotein complex	biological_process	current		releases/2026-07-26	mapped
GO:0098963	GO:0098963	dendritic transport of messenger ribonucleoprotein complex	biological_process	current		releases/2026-07-26	mapped
GO:0098964	GO:0098964	anterograde dendritic transport of messenger ribonucleoprotein complex	biological_process	current		releases/2026-07-26	mapped
GO:0098969	GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	biological_process	current		releases/2026-07-26	mapped
GO:0098984	GO:0098984	neuron to neuron synapse	cellular_component	current		releases/2026-07-26	mapped
GO:0099003	GO:0099003	vesicle-mediated transport in synapse	biological_process	current		releases/2026-07-26	mapped
GO:0099023	GO:0099023	vesicle tethering complex	cellular_component	current		releases/2026-07-26	mapped
GO:0099024	GO:0099024	plasma membrane invagination	biological_process	current		releases/2026-07-26	mapped
GO:0099039	GO:0099039	sphingolipid translocation	biological_process	current		releases/2026-07-26	mapped
GO:0099080	GO:0099080	supramolecular complex	cellular_component	current		releases/2026-07-26	mapped
GO:0099081	GO:0099081	supramolecular polymer	cellular_component	current		releases/2026-07-26	mapped
GO:0099086	GO:0099086	synaptonemal structure	cellular_component	current		releases/2026-07-26	mapped
GO:0099118	GO:0099118	microtubule-based protein transport	biological_process	current		releases/2026-07-26	mapped
GO:0099131	GO:0034220	monoatomic ion transmembrane transport	biological_process	current		releases/2026-07-26	alternate_id
GO:0099132	GO:0098655	monoatomic cation transmembrane transport	biological_process	current		releases/2026-07-26	alternate_id
GO:0099133	GO:0098656	monoatomic anion transmembrane transport	biological_process	current		releases/2026-07-26	alternate_id
GO:0099177	GO:0099177	regulation of trans-synaptic signaling	biological_process	current		releases/2026-07-26	mapped
