feature_id	n_perturbations	p_up	p_down	p_const	dominant_state	SSI	stability_deviation	stability_level	dominant_signal_identity	fsf_signal_class
SD_536	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_537	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_538	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_539	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_54	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_540	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_541	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_542	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_543	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_544	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_545	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_546	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_547	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_548	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_549	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_55	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_550	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_551	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_552	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_553	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_554	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_555	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_556	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_557	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_558	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_559	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_56	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_560	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_561	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_562	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_563	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_564	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_565	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_566	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_567	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_568	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_569	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_57	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_570	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_571	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_572	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_573	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_574	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_575	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_576	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_577	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_578	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_579	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_58	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_580	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_581	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_582	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_583	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_584	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_585	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_586	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_587	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_588	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_589	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_59	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_590	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_591	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_592	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_593	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_594	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_595	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_596	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_597	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_598	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_599	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_6	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_60	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_600	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_601	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_602	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_603	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_604	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_605	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_606	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_607	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_608	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_609	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_61	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_610	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_611	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_612	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_613	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_614	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_615	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_616	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_617	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_618	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_619	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_62	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_620	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_621	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_622	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_623	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_624	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_625	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_626	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_627	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_628	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_629	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_63	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_630	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_631	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_632	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_633	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_634	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_635	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_636	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_637	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_638	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_639	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_64	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_640	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_641	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_642	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_643	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_644	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_645	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_646	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_647	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_648	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_649	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_65	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_650	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_651	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_652	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_653	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_654	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_655	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_656	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_657	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_658	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_659	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_66	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_660	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_661	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_662	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_663	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_664	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_665	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_666	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_667	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_668	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_669	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_67	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_670	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_671	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_672	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_673	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_674	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_675	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_676	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_677	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_678	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_679	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_68	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_680	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_681	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_682	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_683	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_684	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_685	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_686	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_687	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_688	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_689	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_69	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_690	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_691	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_692	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_693	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_694	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_695	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_696	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_697	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_698	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_699	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_7	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_70	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_700	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_701	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_702	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_703	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_704	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_705	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_706	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_707	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_708	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_709	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_71	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_710	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_711	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_712	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_713	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_714	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_715	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_716	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_717	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_718	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_719	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_72	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_720	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_721	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_722	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_723	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_724	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_725	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_726	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_727	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_728	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_729	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_73	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_730	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_731	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_732	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_733	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_734	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_735	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_736	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_737	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
SD_738	100	0	1	0	down	1	0	highly_stable	stable_down_identity	highly_stable_down
